index,predicted-year,id
1667,1996,71788
1668,2000,27906
1669,2000,32585
1670,1984,33421
1671,2008,72381
1672,1991,34967
1673,2003,68586
1674,1974,37960
1675,1991,41572
1676,2004,17783
1677,2007,35909
1678,1983,62799
1679,2000,26187
1680,2003,55215
1681,1987,45977
1682,2000,47468
1683,1997,63106
1684,1999,26425
1685,2012,20448
1686,2011,52471
1687,1995,2038
1688,2000,23083
1689,1999,52360
1690,2008,51378
1691,2004,67088
1692,2007,10252
1693,1996,60963
1694,2012,56551
1695,1987,43275
1696,2003,56661
1697,1997,50627
1698,2006,54211
1699,2003,54966
1700,2005,35224
1701,2000,36063
1702,2011,34559
1703,2012,5097
1704,1997,24568
1705,2003,66784
1706,2010,48737
1707,2000,22739
1708,2002,65309
1709,1987,35747
1710,1980,290
1711,1997,42981
1712,2008,73683
1713,1972,33252
1714,2005,9927
1715,1996,62800
1716,2007,58887
1717,2005,29250
1718,2007,11870
1719,2009,71655
1720,1974,61364
1721,1998,43511
1722,1991,70855
1723,1997,66805
1724,2008,33953
1725,2008,1118
1726,2006,27958
1727,2013,23044
1728,1997,2443
1729,2000,35874
1730,2003,55061
1731,2000,24361
1732,1976,52627
1733,2010,14192
1734,2012,43072
1735,2005,64874
1736,2000,9745
1737,1974,63605
1738,1982,60863
1739,1997,18953
1740,2010,40804
1741,1994,46099
1742,2012,67597
1743,2003,21887
1744,2005,25971
1745,2011,65898
1746,1990,48221
1747,2003,5884
1748,2000,44044
1749,2004,70724
1750,1991,19085
1751,2006,14461
1752,1997,35701
1753,1981,31488
1754,2000,24764
1755,1972,40439
1756,1998,4045
1757,2003,13236
1758,2000,3809
1759,1987,31623
1760,1972,20937
1761,1997,30671
1762,1997,66141
1763,1982,12803
1764,2013,3176
1765,1991,35158
1766,2003,58376
1767,1991,61200
1768,2012,73341
1769,1997,47529
1770,2010,10785
1771,2007,13807
1772,2011,69673
1773,1982,12992
1774,2000,22827
1775,2010,68063
1776,2006,45781
1777,1990,8140
1778,1997,53168
1779,1976,32225
1780,2003,41044
1781,2011,22039
1782,2010,18100
1783,1991,43854
1784,2003,56856
1785,2008,23015
1786,1987,39044
1787,2002,22068
1788,1997,26010
1789,2008,11877
1790,2006,52662
1791,2012,70223
1792,1974,20073
1793,2000,62243
1794,2010,50476
1795,1991,14406
1796,1997,23529
1797,2000,57097
1798,2013,65989
1799,2003,70096
1800,1972,62390
1801,1997,17498
1802,2006,6671
1803,2000,17490
1804,2010,68848
1805,1997,12723
1806,2012,1472
1807,2000,11637
1808,2008,48672
1809,1997,30496
1810,2004,68455
1811,1995,5356
1812,2009,62888
1813,2000,17173
1814,2012,36942
1815,2008,27665
1816,2000,57018
1817,2013,28100
1818,1990,2360
1819,2008,64415
1820,1998,43707
1821,1994,14530
1822,1991,23376
1823,2006,62417
1824,2011,72978
1825,1997,30428
1826,2010,5
1827,1972,43028
1828,2009,23345
1829,1984,46540
1830,2005,9977
1831,1976,58927
1832,2008,54320
1833,1997,54563
1834,2013,21904
1835,2008,31042
1836,1997,30854
1837,2008,2664
1838,2006,56230
1839,2011,32002
1840,2008,10214
1841,1997,73467
1842,2008,31638
1843,2000,31914
1844,2000,62666
1845,2007,69557
1846,1987,42746
1847,1997,67522
1848,2002,43919
1849,1986,51368
1850,2008,5311
1851,2007,15431
1852,2003,30359
1853,2000,64060
1854,2000,60644
1855,2003,50633
1856,1985,18273
1857,2007,47967
1858,1997,10572
1859,1993,48689
1860,2006,67450
1861,1963,6624
1862,2012,22337
1863,2000,20288
1864,2000,7627
1865,2007,51376
1866,1991,71660
1867,1991,56668
1868,2004,21619
1869,2013,70163
1870,2000,44162
1871,2008,45644
1872,1988,69242
1873,1985,34036
1874,2008,938
1875,2008,33474
1876,2004,9463
1877,2012,38303
1878,2004,61925
1879,1974,51752
1880,2003,8547
1881,1993,32330
1882,2003,29582
1883,1997,63236
1884,2008,62138
1885,2003,11889
1886,1996,52797
1887,1991,71676
1888,1974,16083
1889,1982,21179
1890,1974,65113
1891,2008,70742
1892,2003,57451
1893,1983,65801
1894,1987,45089
1895,1994,65444
1896,2000,38041
1897,1988,60527
1898,2009,72982
1899,2008,32356
1900,2000,68142
1901,2004,56304
1902,1986,15494
1903,2012,15495
1904,1982,23464
1905,2000,19511
1906,2002,13610
1907,2000,52798
1908,2000,23926
1909,2003,18537
1910,2008,24558
1911,2004,21450
1912,2000,3902
1913,2006,13733
1914,1981,39887
1915,2008,54824
1916,2000,60857
1917,2004,1585
1918,2006,22937
1919,2008,41936
1920,1990,15483
1921,2011,3549
1922,1991,64030
1923,2008,45771
1924,2000,34494
1925,2005,28919
1926,2005,12433
1927,2000,30327
1928,2008,50009
1929,2008,29983
1930,1996,70371
1931,2000,28142
1932,1974,68166
1933,2000,71639
1934,2004,1053
1935,2000,68291
1936,1990,64458
1937,2003,24665
1938,1990,73389
1939,2012,10962
1940,1997,44513
1941,1996,30389
1942,2008,23282
1943,1974,16033
1944,1997,73552
1945,1978,7969
1946,2003,25458
1947,1972,53002
1948,1997,19065
1949,2008,68028
1950,1986,47539
1951,2000,65761
1952,2000,32994
1953,1984,18834
1954,1988,21455
1955,1976,41213
1956,2000,52661
1957,2000,29067
1958,2000,19506
1959,2000,58203
1960,1999,26760
1961,2000,15522
1962,2000,55019
1963,1997,44612
1964,2000,66650
1965,2000,63138
1966,2005,28789
1967,2012,35149
1968,2007,64013
1969,2003,15542
1970,1986,19908
1971,2003,1213
1972,2012,34903
1973,1984,34691
1974,2006,59328
1975,1960,41171
1976,2009,60387
1977,1994,35055
1978,1997,18904
1979,1991,42283
1980,1991,12004
1981,2012,48094
1982,2008,74077
1983,1995,66435
1984,1997,18199
1985,1990,4154
1986,1982,29769
1987,2009,19921
1988,2013,52590
1989,2000,25355
1990,2005,19051
1991,1997,29738
1992,2013,25065
1993,1974,15519
1994,2005,73162
1995,2011,73844
1996,2006,68930
1997,2000,64286
1998,1991,52269
1999,1998,33926
2000,2005,46323
2001,1995,21385
2002,2013,36593
2003,2010,14893
2004,2000,65317
2005,2000,54221
2006,1974,66280
2007,2007,36926
2008,1990,38778
2009,2007,61207
2010,2000,14415
2011,1986,32674
2012,2006,26800
2013,2008,73982
2014,1977,32372
2015,2012,26430
2016,2005,42396
2017,2007,22652
2018,2007,17779
2019,2003,29399
2020,2008,9300
2021,1977,45155
2022,2010,42164
2023,2009,64675
2024,1983,72764
2025,2013,67249
2026,2007,67288
2027,1994,6920
2028,1987,23289
2029,2006,44504
2030,1976,22807
2031,1997,65111
2032,1960,50862
2033,1997,56967
2034,2008,59375
2035,2013,28185
2036,2012,52032
2037,2012,52191
2038,2000,8252
2039,2010,55016
2040,1996,29708
2041,2011,7838
2042,2000,33877
2043,1972,29992
2044,2000,36011
2045,2000,68056
2046,2005,12161
2047,2003,21575
2048,1997,17441
2049,2007,29271
2050,2000,49178
2051,2004,54114
2052,2013,16865
2053,1997,8215
2054,2000,42541
2055,1974,61555
2056,1987,15052
2057,2003,69093
2058,1984,15481
2059,1981,50615
2060,1997,11423
2061,1995,21460
2062,2010,37785
2063,2008,11213
2064,1990,8567
2065,2004,47141
2066,2013,28380
2067,2000,62668
2068,2004,34946
2069,2003,67906
2070,1997,50493
2071,2000,38074
2072,1974,7755
2073,2011,71394
2074,2003,70591
2075,1999,70199
2076,1991,73973
2077,1993,3931
2078,2008,18885
2079,1997,51030
2080,2009,6248
2081,1997,37838
2082,1968,30240
2083,1991,71667
2084,1991,9881
2085,1984,45403
2086,2000,7176
2087,2009,57674
2088,1979,43261
2089,2000,2849
2090,2013,209
2091,2000,28285
2092,1988,44677
2093,2008,38701
2094,2003,5084
2095,1996,19599
2096,1995,46997
2097,1991,8827
2098,2007,73705
2099,2010,53211
2100,2006,48798
2101,2002,67284
2102,1997,26926
2103,1997,51668
2104,2003,64630
2105,2009,64582
2106,2000,31394
2107,2003,71664
2108,1994,59643
2109,2008,54637
2110,1991,42703
2111,1992,14834
2112,1982,27769
2113,1997,59491
2114,2003,1828
2115,1997,7082
2116,1997,66125
2117,1995,65127
2118,2000,37493
2119,2004,50435
2120,1997,34900
2121,2003,56141
2122,2000,50125
2123,2007,72230
2124,1982,36586
2125,2010,14827
2126,2000,72179
2127,1991,21280
2128,1986,24800
2129,1965,13973
2130,1976,72954
2131,2009,62982
2132,1990,38171
2133,1991,73845
2134,1997,19408
2135,1997,30031
2136,2008,59830
2137,2000,26635
2138,2000,31368
2139,2000,46473
2140,2007,34319
2141,2000,14153
2142,1986,26257
2143,2000,35319
2144,2000,8555
2145,2006,13177
2146,2000,50465
2147,2008,19881
2148,2008,25906
2149,1986,5943
2150,1974,40907
2151,2000,39210
2152,2000,56840
2153,1988,63084
2154,1994,52343
2155,1987,48826
2156,1965,7593
2157,2000,5032
2158,1974,4377
2159,2000,57595
2160,2000,37606
2161,2008,8959
2162,1974,68453
2163,2011,30817
2164,2000,17312
2165,1984,36945
2166,2006,72326
2167,2007,22490
2168,2000,14038
2169,1991,20554
2170,2000,5962
2171,1994,47992
2172,2000,47858
2173,2004,9685
2174,1982,64885
2175,2008,26967
2176,2000,56507
2177,1997,63448
2178,2012,6234
2179,2008,38306
2180,2002,57823
2181,2009,55608
2182,1990,45086
2183,2003,39347
2184,2008,56742
2185,1991,1522
2186,2012,44441
2187,1997,16815
2188,2000,31898
2189,2003,258
2190,2011,12498
2191,2004,63269
2192,2008,62721
2193,2000,30083
2194,1976,43361
2195,1996,15259
2196,2006,64965
2197,2005,45072
2198,2008,28401
2199,2000,10988
2200,1987,74126
2201,1993,18989
2202,1982,24103
2203,1991,10709
2204,2007,56614
2205,2000,47178
2206,2003,70712
2207,1997,38084
2208,2009,73627
2209,2000,44109
2210,2008,27901
2211,2008,38377
2212,2008,10698
2213,2003,26616
2214,1987,44069
2215,2008,4695
2216,2012,28059
2217,2008,55572
2218,2003,11639
2219,2006,16811
2220,1991,3214
2221,2003,8774
2222,2005,7182
2223,2008,63170
2224,2008,7375
2225,2008,57571
2226,2000,26329
2227,1988,47072
2228,1997,70050
2229,2000,63699
2230,1997,14290
2231,1997,16192
2232,1983,12437
2233,1986,62062
2234,2009,28194
2235,2008,57694
2236,2004,13445
2237,1991,14491
2238,1974,72679
2239,2000,63881
2240,1997,28325
2241,2008,29044
2242,2005,24221
2243,2000,34818
2244,2013,54634
2245,2012,33535
2246,1982,5266
2247,1986,61045
2248,1960,26593
2249,1986,37753
2250,2000,21049
2251,2012,46255
2252,1998,24703
2253,2008,1777
2254,1991,16465
2255,1997,36233
2256,2003,31319
2257,2009,3219
2258,2007,64525
2259,2000,50196
2260,1974,37592
2261,1994,54272
2262,2003,38874
2263,1972,57523
2264,2007,53624
2265,1986,45384
2266,2007,21548
2267,2013,12867
2268,1972,50672
2269,1997,34003
2270,2008,37874
2271,2004,48541
2272,1995,36076
2273,2008,42951
2274,2006,40267
2275,1972,29352
2276,2012,20536
2277,1997,5698
2278,2000,37513
2279,1960,4799
2280,1981,56607
2281,2010,16389
2282,1974,7632
2283,1995,31684
2284,2013,23226
2285,2006,11527
2286,2011,50179
2287,1997,50329
2288,2008,36535
2289,1988,12897
2290,2007,57884
2291,1974,20460
2292,2012,50313
2293,1995,18403
2294,1995,1342
2295,1985,63757
2296,2008,68238
2297,2013,32321
2298,2006,36243
2299,1997,64564
2300,2008,48129
2301,2012,31214
2302,1997,32204
2303,2000,2221
2304,2000,15445
2305,1960,1102
2306,2008,28681
2307,1996,48469
2308,2002,34134
2309,1974,4878
2310,1997,36661
2311,1996,69306
2312,2000,54977
2313,2010,50989
2314,1988,40871
2315,2012,41501
2316,1976,65726
2317,1994,57659
2318,2003,55181
2319,1996,74213
2320,2013,43446
2321,2006,42248
2322,1997,16168
2323,2012,29772
2324,2007,64360
2325,2000,42736
2326,2000,63311
2327,1997,30114
2328,1987,20946
2329,1972,4082
2330,2010,9036
2331,2000,9270
2332,1998,7532
2333,2000,40586
2334,2003,72867
2335,2012,28318
2336,2000,3311
2337,1991,14022
2338,1996,19687
2339,2008,13589
2340,1974,21272
2341,1997,48745
2342,2007,47142
2343,2008,72228
2344,2007,25536
2345,1986,23658
2346,2008,49522
2347,1976,25891
2348,1983,928
2349,2012,71142
2350,1994,15896
2351,1990,42234
2352,1982,2257
2353,2003,19593
2354,1985,1412
2355,2000,411
2356,1976,56938
2357,2009,64492
2358,2000,64975
2359,2008,27490
2360,2000,4631
2361,1982,811
2362,1996,16320
2363,1991,44138
2364,1988,57675
2365,2012,16295
2366,1997,26202
2367,1974,33228
2368,2007,48041
2369,1986,11681
2370,1994,38227
2371,2005,29720
2372,1972,56215
2373,1995,15397
2374,2012,35548
2375,1980,17889
2376,1995,61070
2377,2004,27113
2378,1974,31299
2379,1994,35821
2380,2011,61021
2381,1990,42784
2382,2013,66356
2383,1994,33396
2384,1991,35890
2385,2009,46994
2386,2002,70524
2387,1995,25994
2388,2011,2094
2389,2003,33444
2390,2000,31456
2391,1985,34989
2392,1996,61766
2393,2010,39475
2394,1974,46681
2395,2013,27729
2396,2000,29304
2397,2002,70275
2398,2000,18672
2399,1995,45639
2400,1996,33069
2401,2012,57535
2402,1997,71410
2403,2003,10591
2404,1974,6147
2405,1991,43693
2406,2012,12530
2407,1991,22772
2408,1996,48648
2409,1972,22563
2410,2013,32807
2411,2011,50362
2412,2008,33086
2413,1972,7
2414,1974,26504
2415,1997,31479
2416,2004,61472
2417,1984,68574
2418,2010,33932
2419,2005,10290
2420,2003,38304
2421,1991,41284
2422,2007,17616
2423,2000,19817
2424,2013,30824
2425,2000,60749
2426,2010,33404
2427,2010,54501
2428,2000,35993
2429,2000,50092
2430,2005,38736
2431,1997,29397
2432,1997,27087
2433,2000,15313
2434,1999,7971
2435,2000,4074
2436,1974,47456
2437,2005,12243
2438,2007,6367
2439,1997,49848
2440,2012,17715
2441,2011,45937
2442,1997,37812
2443,2005,36116
2444,1976,60289
2445,1999,44102
2446,2008,69401
2447,2000,14670
2448,1994,56318
2449,1979,53419
2450,1991,38951
2451,1987,59287
2452,2000,55985
2453,2006,5509
2454,1997,4645
2455,2008,32451
2456,2012,23885
2457,2003,19638
2458,1991,24026
2459,2012,65515
2460,1996,7764
2461,2000,43525
2462,2006,6574
2463,2000,35654
2464,2000,8899
2465,1997,63261
2466,2000,13349
2467,2008,60871
2468,2005,50717
2469,2007,32232
2470,2000,42466
2471,2004,61374
2472,2008,54427
2473,2007,58748
2474,2000,15919
2475,1998,35276
2476,2004,1979
2477,1974,18220
2478,2003,41402
2479,2003,25218
2480,1972,3756
2481,1986,46715
2482,2011,44034
2483,2000,3794
2484,2003,5687
2485,1995,11179
2486,2005,44431
2487,1990,14093
2488,1987,43407
2489,2003,34526
2490,2000,4889
2491,2008,2688
2492,2012,17587
2493,1997,16232
2494,2000,51928
2495,2000,40201
2496,1997,62702
2497,1979,22593
2498,2008,29634
2499,2008,11274
2500,2000,57257
2501,1994,67494
2502,2000,1621
2503,2012,57581
2504,2000,28796
2505,1991,69082
2506,2007,73301
2507,1991,51870
2508,2004,66654
2509,2007,43444
2510,1991,39053
2511,1991,45682
2512,2005,64974
2513,2000,24147
2514,2000,24895
2515,1997,4675
2516,1984,42068
2517,2008,19041
2518,2000,15298
2519,2008,71570
2520,2008,46455
2521,2004,56745
2522,2000,24313
2523,2000,64075
2524,2009,3491
2525,1987,22164
2526,1978,44395
2527,1987,18214
2528,2000,26673
2529,2012,16066
2530,1993,51001
2531,2000,51618
2532,1996,1595
2533,1995,37146
2534,2010,61466
2535,1980,6259
2536,1997,21620
2537,1968,39199
2538,2008,46631
2539,2000,47121
2540,2003,68407
2541,1990,2608
2542,1997,39873
2543,1995,46067
2544,2013,4701
2545,1974,34879
2546,1986,31018
2547,2013,61533
2548,2007,49280
2549,2011,52051
2550,2012,46756
2551,2008,52509
2552,2008,6461
2553,1991,44147
2554,2006,40799
2555,1974,65830
2556,1991,73786
2557,2000,27767
2558,2008,56354
2559,2008,51422
2560,1974,23577
2561,1991,6606
2562,2007,44797
2563,2012,35417
2564,2008,9647
2565,2011,36277
2566,2000,72918
2567,2000,39689
2568,2005,52782
2569,1972,57045
2570,2006,31056
2571,2000,67328
2572,1984,32311
2573,1991,1088
2574,1984,54532
2575,2009,10373
2576,1997,34220
2577,2003,15333
2578,1997,23277
2579,1990,23644
2580,2000,55311
2581,2000,71506
2582,2012,33378
2583,1987,31653
2584,2010,63956
2585,2003,50626
2586,1984,74042
2587,1997,6503
2588,1986,55122
2589,1997,25666
2590,2003,38330
2591,2000,50974
2592,2008,34211
2593,1997,16178
2594,2003,29341
2595,1997,27107
2596,2007,15758
2597,2007,11886
2598,1994,34647
2599,2012,7016
2600,1982,19131
2601,1986,36979
2602,2007,4100
2603,1991,20048
2604,2003,24531
2605,1986,10094
2606,1991,63988
2607,2000,47082
2608,1990,27948
2609,1991,53001
2610,2012,68847
2611,2006,55987
2612,1987,34415
2613,1997,33311
2614,1997,63196
2615,2012,44051
2616,1997,41655
2617,2005,59932
2618,2008,34996
2619,2012,34522
2620,1997,49572
2621,2009,56667
2622,2008,1401
2623,2013,2198
2624,2000,59073
2625,2003,35182
2626,1997,4027
2627,1987,22659
2628,1995,67320
2629,2010,39577
2630,1996,5475
2631,1995,60188
2632,2013,8003
2633,1998,3652
2634,1997,41944
2635,2008,7156
2636,2009,53753
2637,2012,40002
2638,2000,62175
2639,2004,46913
2640,2012,6604
2641,1995,9393
2642,2008,53601
2643,2008,53566
2644,2000,27591
2645,2007,72160
2646,2008,33675
2647,2000,37527
2648,2012,23580
2649,2003,14544
2650,2000,53183
2651,2004,56136
2652,2009,52801
2653,1960,41808
2654,2001,56168
2655,2006,63426
2656,1991,1601
2657,1987,64123
2658,2013,20078
2659,2000,23647
2660,2006,6131
2661,2000,69494
2662,1995,23184
2663,1982,18534
2664,2010,17964
2665,1982,21038
2666,2012,4805
2667,2008,7005
2668,2003,51989
2669,2006,60025
2670,2003,12021
2671,2011,12146
2672,1995,38359
2673,1974,64934
2674,1990,35858
2675,2000,55350
2676,2010,31072
2677,2006,7185
2678,1992,36791
2679,2000,59393
2680,2008,1766
2681,1997,6794
2682,2006,49359
2683,2000,4345
2684,1986,13441
2685,1997,62224
2686,2012,7372
2687,2004,39034
2688,1996,38651
2689,2013,1448
2690,1974,52935
2691,2000,60195
2692,1997,23039
2693,2000,52143
2694,1998,61187
2695,1997,15513
2696,1997,5955
2697,2008,28733
2698,2010,53643
2699,1996,13928
2700,1988,18088
2701,2011,45611
2702,2013,37076
2703,2007,22431
2704,2003,37007
2705,1974,3580
2706,2007,30679
2707,1990,30015
2708,1982,50947
2709,2003,44890
2710,2006,17933
2711,2005,63418
2712,2011,4046
2713,1997,71127
2714,1997,40717
2715,1974,21
2716,2000,37278
2717,1960,33166
2718,2000,21791
2719,1983,37583
2720,2003,68948
2721,1960,20923
2722,1974,54418
2723,2010,4132
2724,2007,5601
2725,2007,37697
2726,2012,69718
2727,1960,19259
2728,2000,59497
2729,2008,44974
2730,1987,42745
2731,1984,74230
2732,1976,55607
2733,1982,34111
2734,2011,39442
2735,1974,50049
2736,2005,63570
2737,1982,12400
2738,1982,39901
2739,2003,23035
2740,2011,24573
2741,2000,43001
2742,1979,15712
2743,2004,21748
2744,1987,45717
2745,1990,1289
2746,2003,25586
2747,2000,58858
2748,2008,49230
2749,2012,26168
2750,2000,69228
2751,2013,27315
2752,2003,49754
2753,1972,9484
2754,2008,57480
2755,1995,67495
2756,1982,41566
2757,2006,1659
2758,2000,11790
2759,2013,49437
2760,2003,18974
2761,2008,59481
2762,1972,48631
2763,2004,2098
2764,2000,18790
2765,2003,22978
2766,1984,22074
2767,2013,12885
2768,2009,53295
2769,2003,17430
2770,2000,61886
2771,2008,49741
2772,1990,34975
2773,2010,40599
2774,1990,58280
2775,1995,23772
2776,2013,68449
2777,2007,72852
2778,1983,73582
2779,2007,4771
2780,1974,5347
2781,1995,57339
2782,1987,5419
2783,2006,36893
2784,1986,39659
2785,1982,22250
2786,1996,59111
2787,2012,70467
2788,1995,70562
2789,1991,30391
2790,2003,39052
2791,2000,56248
2792,1990,18957
2793,2000,20417
2794,1995,73375
2795,2003,49213
2796,1987,58716
2797,1974,56079
2798,1981,21547
2799,1991,34008
2800,1984,25105
2801,1994,24946
2802,2007,24226
2803,2000,31023
2804,2012,33560
2805,1997,40326
2806,1995,4348
2807,1996,32761
2808,2009,67389
2809,1997,29825
2810,2003,73793
2811,1984,56906
2812,1991,73430
2813,2003,41725
2814,2007,25675
2815,2000,65393
2816,2007,2947
2817,1996,41349
2818,2012,19700
2819,2003,18605
2820,1997,69633
2821,1972,35131
2822,1997,25837
2823,1983,21471
2824,2010,32117
2825,1996,65597
2826,2003,51625
2827,1986,4610
2828,2006,41026
2829,2000,24818
2830,2000,73188
2831,1960,71389
2832,2000,72183
2833,2000,25992
2834,1987,45013
2835,1997,28606
2836,1995,13409
2837,2003,69928
2838,2006,33432
2839,2000,44871
2840,1982,33502
2841,2012,40323
2842,2000,56808
2843,2006,3780
2844,1997,10532
2845,2012,60709
2846,1995,71725
2847,2003,64051
2848,1997,68343
2849,2000,72389
2850,2010,49094
2851,2003,31686
2852,2000,73586
2853,1991,72693
2854,1991,58144
2855,1983,42852
2856,1996,33747
2857,1980,63070
2858,1997,60089
2859,2000,58629
2860,2000,72465
2861,2004,62477
2862,2003,57527
2863,2013,39261
2864,2000,35587
2865,2012,56151
2866,2003,67762
2867,2009,55603
2868,1987,1616
2869,1978,32021
2870,2007,45870
2871,1997,34181
2872,1998,34929
2873,2008,59186
2874,2013,22022
2875,1988,13379
2876,2006,63077
2877,2003,27201
2878,1986,46168
2879,1991,46641
2880,2003,69902
2881,2011,53726
2882,2000,58880
2883,2008,43350
2884,2012,274
2885,1997,8042
2886,2000,73080
2887,1985,59433
2888,2008,56912
2889,2013,11765
2890,1974,54629
2891,1982,57031
2892,2005,72638
2893,2000,940
2894,1998,14390
2895,1997,35395
2896,2006,13007
2897,2011,54808
2898,2011,15604
2899,2005,57160
2900,2008,3434
2901,1997,10639
2902,1984,24851
2903,1997,42201
2904,2000,67496
2905,1960,34324
2906,2000,49624
