"","count","RR2","expected","RR1","DistanceToRadar","Composite","HybridScan","HydrometeorType","Kdp","RadarQualityIndex","RR3","Reflectivity","ReflectivityQC","RhoHV","Velocity","Zdr","LogWaterVolume","MassWeightedMean","MassWeightedSD","Expected"
"725","750",0.1043233,0,0.02086466,15,17.75,8.15,1.8,0,0.9733138,NA,12.65,12.65,0.9983333,-9989.05,0.625,-13.58449081131,1.796516496175,0.7175074049842,0
"726","751",0.59029,0,0.041269375,71.4375,NA,NA,8.6875,0,0.596171275,NA,15.59375,NA,1.0164589375,NA,1.44921875,NA,NA,NA,0
"727","752",NA,0,0,97,NA,NA,8,0,0,NA,-3.5,NA,1.05167,NA,-1,NA,NA,NA,0
"728","753",NA,0,0,0.8,NA,NA,8,0,799.21237374,NA,6.5,NA,NA,NA,NA,NA,NA,NA,0
"729","754",NA,0,0,18,NA,NA,8,0,0.08498718,NA,7.1,NA,0.613,1.5,3.7875,NA,NA,NA,0
"730","755",NA,0,0,33,NA,NA,8,0,0,NA,9,-99903,0.759444333333333,-5,3.65625,NA,NA,NA,0
"731","756",NA,0,0,62,NA,NA,8,0,0.0954665166666667,NA,0.166666666666667,NA,0.81,-2.91666666666667,7.14583333333333,NA,NA,NA,0
"732","757",0.464039,0,0.127066333333333,49,NA,NA,8.33333333333333,0,0.471693,NA,16.5,NA,0.989445666666667,NA,0.5,NA,NA,NA,0
"733","758",NA,0,0,19,NA,NA,8,0,0.071889196,NA,0.3,NA,0.5536668,NA,0.8,NA,NA,NA,0
"734","759",NA,0,0,43,NA,NA,8,0,0.0312929,NA,-4,NA,0.928333,1.5,2,NA,NA,NA,0
"736","760",NA,0,0,30,NA,NA,8,0,999,NA,5,NA,0.241667,NA,0.1875,NA,NA,NA,0
"737","761",NA,0,0,14,NA,NA,8,0,0,NA,3.25,NA,0.806666833333333,4.16666666666667,1.3125,NA,NA,NA,0
"738","762",0.491125,0,0.135268571428571,38.3142857142857,NA,NA,9,0,742.235293028571,NA,19.6428571428571,NA,-71358.9946664571,NA,-71359.1785714286,NA,NA,NA,0
"739","763",NA,0,0,45,NA,NA,8,0,0.118101583333333,NA,1.625,NA,NA,NA,NA,NA,NA,NA,0
"740","764",NA,0,0,65,NA,NA,8,0,0.0227771633333333,NA,2.16666666666667,NA,0.482777666666667,NA,4.29166666666667,NA,NA,NA,0
"741","765",NA,0,0,64,18.4,NA,3.4,0,400.1436352,NA,7.6,NA,1.0063354,NA,1.6875,NA,NA,NA,0
"742","766",NA,0,0,67,NA,NA,8,0,0.06215478,NA,7.8,NA,0.848334,2,7.4,NA,NA,NA,0
"743","767",NA,0,0,36,NA,NA,8,0,0.0283811130769231,NA,16.4615384615385,NA,0.666281923076923,4.65384615384615,1.78365384615385,NA,NA,NA,0
"744","768",NA,0,0,63,NA,NA,8,0,0,NA,-1.3,-99903,0.8456659,NA,-0.35,NA,NA,NA,0
"745","769",NA,22.4,0,63,NA,NA,8,0,999,NA,19.5,NA,-99903,-99903,-99903,NA,NA,NA,22.4
"747","770",0.6350514,0.3,0.2116838,70.2666666666667,NA,NA,4.06666666666667,0,200.453603066667,NA,15,NA,1.01855706666667,NA,0.291666666666667,NA,NA,NA,0.3
"748","771",NA,0,0,61,NA,NA,8,0,999,NA,-6.5,NA,0.941667,NA,0.75,NA,NA,NA,0
"749","772",0.253331,0,0.0747301,59.4,NA,NA,8.6,0,300.07721241,NA,16.15,NA,-29970.1754987,-29969.75,-29970.8875,NA,NA,NA,0
"750","773",NA,0,0,1,NA,-99903,8,0,0,NA,-9.41666666666667,-99903,0.717777833333333,-1.83333333333333,-1.6875,NA,NA,NA,0
"751","774",NA,0,0,69,NA,NA,8,0,0,NA,5.75,NA,0.65999975,-1.25,-0.15625,NA,NA,NA,0
"752","775",1.27896,0.5,0.143772941176471,51.0588235294118,24.1764705882353,NA,8.52941176470588,0,59.5804481764706,NA,23.0588235294118,23.0588235294118,0.982647470588235,0.941176470588235,0.367647058823529,NA,NA,NA,0.5
"753","776",0.616652,0,0.0636856666666667,36,14.7777777777778,NA,9.22222222222222,0,111.516589777778,NA,14.7777777777778,14.7777777777778,1.01611255555556,NA,1.72222222222222,NA,NA,NA,0
"754","777",NA,0,0,50,NA,NA,8,0,0,NA,0.928571428571429,NA,0.816428571428572,-0.214285714285714,2.84821428571429,NA,NA,NA,0
"755","778",NA,0,0,72,NA,NA,8,0,999,NA,17,NA,0.70333325,1.125,0.515625,NA,NA,NA,0
"756","779",NA,0,0,48,NA,NA,8,0,999,NA,1.5,NA,NA,NA,NA,NA,NA,NA,0
"758","780",1.366531,0,0.244072458333333,77.0416666666667,NA,NA,7.66666666666667,0,0.695361333333333,NA,16.375,NA,0.989862041666667,NA,0.6328125,NA,NA,NA,0
"759","781",0.35493625,0.3,0.1419745,67,15.6,NA,1,0,0.7634719,NA,14.8,14.8,1.0063332,-9996.65,0.46875,NA,NA,NA,0.3
"760","782",NA,0,0,42,NA,NA,8,0,999,NA,17.5,NA,-99903,-99903,-99903,NA,NA,NA,0
"761","783",NA,0.5,0,55,NA,NA,8.16666666666667,0,499.673788,NA,10.4166666666667,NA,1.04278,NA,1.78125,NA,NA,NA,0.5
"762","784",NA,0,0,82,NA,NA,8,0,999,NA,5.33333333333333,NA,NA,NA,NA,NA,NA,NA,0
"763","785",NA,0,0,54,NA,NA,8,0,333.098292933333,NA,-7.66666666666667,NA,0.866111,NA,3.72916666666667,NA,NA,NA,0
"764","786",NA,0,0,8,NA,NA,8,0,166.537526883333,NA,4.91666666666667,NA,0.837221666666667,NA,5.61458333333333,NA,NA,NA,0
"765","787",NA,0,0,70,NA,NA,8,0,0,NA,-2.58333333333333,NA,0.832222166666667,-11.6666666666667,2.21875,NA,NA,NA,0
"766","788",NA,0,0,19,NA,NA,7.6,0,0.25037012,NA,3.7,NA,0.5396666,-5.7,0.5875,NA,NA,NA,0
"767","789",NA,0,0,37,NA,NA,8,0,0,NA,7.42857142857143,NA,0.799761857142857,NA,4.57142857142857,NA,NA,NA,0
"769","790",NA,0,0,59,NA,NA,8,0,199.8657888,NA,3.2,NA,0.8610006,3.1,6.4875,NA,NA,NA,0
"770","791",NA,0,0,11,NA,NA,8,0,0.09218178,NA,-1,NA,NA,NA,NA,NA,NA,NA,0
"771","792",NA,0,0,84,NA,NA,7.57142857142857,0,428.250274871429,NA,1.28571428571429,NA,0.860714857142857,NA,0.419642857142857,NA,NA,NA,0
"772","793",0.5040088,0.3,0.0582184444444444,54.8148148148148,NA,NA,7.66666666666667,0,111.729689074074,NA,12.8703703703704,NA,0.989075407407407,NA,0.388888888888889,NA,NA,NA,0.3
"773","794",NA,0,0,39,NA,NA,8,0,71.4588924071429,NA,11.2142857142857,NA,0.665714357142857,-3.46428571428571,5.99107142857143,NA,NA,NA,0
"774","795",0.15604,0,0.00866888888888889,47.1111111111111,NA,NA,6.88888888888889,0,111.395396038889,NA,11.4166666666667,NA,0.961852944444444,NA,0.666666666666667,NA,NA,NA,0
"775","796",0.688521444444444,0.8,0.194018708333333,71.4583333333333,NA,NA,6.95833333333333,0,0.852734666666667,NA,18.3854166666667,NA,0.9959036875,NA,0.397135416666667,NA,NA,NA,0.8
"776","797",NA,0,0,57,NA,NA,8,0,0.0349428966666667,NA,12.4583333333333,NA,0.700555583333333,-10.2916666666667,0.0833333333333333,NA,NA,NA,0
"777","798",NA,0,0,37,10,10.5,8,0,0.85435,NA,10,10,1.05167,-99901,1.0625,-14.4769328027,1.88086443938,0.792724664156,0
"778","799",NA,0,0,80,NA,NA,8,0,999,NA,-2.5,NA,1.05167,6.5,1.0625,NA,NA,NA,0
"781","800",NA,0,0,71,NA,NA,8,0,0,NA,10.0833333333333,-99903,0.747222,2.58333333333333,0.697916666666667,NA,NA,NA,0
"782","801",NA,0,0,40,NA,NA,8,0,999,NA,3.1,NA,0.7936666,4.6,2.6875,NA,NA,NA,0
"783","802",NA,0,0,15,NA,NA,8,0,999,NA,5.35714285714286,NA,0.753095857142857,NA,-0.0535714285714286,NA,NA,NA,0
"784","803",NA,0,0,84,11,8.5,8,0,0.752252,NA,6,6,1.05167,NA,1.1875,NA,NA,NA,0
"785","804",NA,0,0,28,NA,NA,8,0,499.5113956,NA,2.25,NA,0.695,NA,-0.125,NA,NA,NA,0
"786","805",3.32574275,5.1,2.04661092307692,17.7692307692308,NA,NA,2.61538461538462,0,308.073433230769,NA,23.6538461538462,NA,1.00269338461538,NA,0.778846153846154,NA,NA,NA,5.1
"787","806",NA,0.3,0,59.2,17.5,19,3.2,0,0.8223818,NA,17.5,17.5,0.955,-1.1,1.7,-13.25287375964,2.222288315054,0.8966911058204,0.3
"788","807",NA,0,0,75,NA,NA,8,0,142.954098785714,NA,5.14285714285714,NA,0.631190428571429,NA,-1.23214285714286,NA,NA,NA,0
"789","808",NA,0,0,46,NA,NA,8,0,0.0728096916666667,NA,-2.83333333333333,NA,0.813611,NA,0.369791666666667,NA,NA,NA,0
"790","809",NA,0,0,76,13,NA,8.66666666666667,0,333.400939,NA,8.83333333333333,NA,1.04389,NA,1.47916666666667,NA,NA,NA,0
"792","810",NA,0,0,23,NA,NA,8,0,999,NA,-7,NA,0.725,NA,-7.8125,NA,NA,NA,0
"793","811",NA,0,0,60,NA,NA,8,0,499.51397745,NA,10.25,NA,NA,NA,NA,NA,NA,NA,0
"794","812",NA,0,0,83,11,NA,8,0,399.8093934,NA,-1.9,NA,0.8036674,NA,0.2375,NA,NA,NA,0
"795","813",0.4860918,0,0.6779387,20,18.55,NA,8.9,0,0.9563318,NA,18.55,18.55,0.9926676,NA,0.36875,-12.06993492789,1.737528801782,0.6755740636232,0
"796","814",NA,0,0,78.8571428571429,NA,NA,8,0,142.796078128571,NA,4.64285714285714,NA,1.037859,NA,6.54464285714286,NA,NA,NA,0
"797","815",0.54520775,0.3,0.181735916666667,88.8333333333333,NA,NA,4.08333333333333,0,84.087365,NA,15.0416666666667,NA,1.01250158333333,NA,0.432291666666667,NA,NA,NA,0.3
"798","816",NA,0,0,2,NA,NA,8,0,83.3726770416667,NA,10.6666666666667,NA,0.718889,-13,2.40104166666667,NA,NA,NA,0
"799","817",NA,0,0,61,NA,NA,8,0,0.1111629,NA,6.625,NA,0.91666575,NA,2.78125,NA,NA,NA,0
"800","818",0.61746,0,0.1867065,2.35714285714286,NA,NA,3.92857142857143,0,0.794966071428571,NA,11.1428571428571,NA,1.01071414285714,-28542.3571428571,0.424107142857143,NA,NA,NA,0
"801","819",NA,0,0,51,NA,NA,8,0,0,NA,-3.91666666666667,NA,0.882778166666667,NA,1.96875,NA,NA,NA,0
"803","820",NA,0,0,45,15,18.5,8.66666666666667,0,0.425750666666667,NA,14.3333333333333,14.3333333333333,0.941669,-99901,-0.979166666666667,NA,NA,NA,0
"804","821",NA,0,0,97,NA,NA,8,0,0,NA,-0.75,NA,0.8466665,NA,2.65625,NA,NA,NA,0
"805","822",NA,0,0,30.4545454545455,NA,NA,8,0,90.8181818181818,NA,5.04545454545455,NA,0.927424181818182,-6.90909090909091,1.42613636363636,NA,NA,NA,0
"806","823",NA,0,0,21,NA,NA,8,0,333.035219866667,NA,-11.8333333333333,NA,0.866113333333333,NA,3.08333333333333,NA,NA,NA,0
"807","824",NA,0,0,41.2,NA,NA,7.4,0,0.17839682,NA,6.05,NA,0.5596667,2.65,0.8875,NA,NA,NA,0
"808","825",NA,0,0,35,NA,NA,8,0,0,NA,9,NA,0.6855555,-1.33333333333333,0.364583333333333,NA,NA,NA,0
"809","826",NA,0,NA,50,NA,NA,8,0,299.75937959,NA,0.1,NA,0.9626683,NA,3.7875,NA,NA,NA,0
"810","827",NA,0,0,42,NA,NA,8,0,0.125122,NA,8.375,NA,0.86916675,NA,3.390625,NA,NA,NA,0
"811","828",NA,0,0,17,NA,NA,8,0,0.167154516666667,NA,8.66666666666667,NA,0.582777833333333,4,3.13541666666667,NA,NA,NA,0
"812","829",NA,0,0,29,NA,NA,8,0,0.0524157833333333,NA,6.16666666666667,NA,0.923333333333333,3.08333333333333,5.86458333333333,NA,NA,NA,0
"814","830",NA,0,0,35,NA,NA,8,0,0,NA,4.91666666666667,NA,0.568333333333333,-4.16666666666667,2.45833333333333,NA,NA,NA,0
"815","831",NA,0,0,36,NA,NA,8,0,799.2,NA,-7.2,NA,0.8590008,-0.4,3.4875,NA,NA,NA,0
"816","832",NA,0,0,95,NA,NA,7.28571428571429,0,0.219090121428571,NA,5.32142857142857,NA,0.745238142857143,NA,2.24553571428571,NA,NA,NA,0
"817","833",NA,0,0,17,6.33333333333333,NA,6.66666666666667,0,0.52511,NA,5,NA,0.823888833333333,6.33333333333333,2.28125,NA,NA,NA,0
"818","834",NA,0,0,70,NA,NA,8,0,0.470434266666667,NA,10.6666666666667,NA,1.003889,2.83333333333333,0.145833333333333,NA,NA,NA,0
"819","835",2.925135,1.3,0.283211142857143,29.4285714285714,NA,NA,6.92857142857143,0,214.697213928571,NA,19.3214285714286,NA,1.00809657142857,NA,0.598214285714286,NA,NA,NA,1.3
"820","836",12.11162,0,6.774558,75.6,NA,NA,7.2,0,200.5924576,NA,29.4,NA,-19979.8046666,-19982.5,-19979.6375,NA,NA,NA,0
"821","837",NA,0,0,19,4.66666666666667,3.91666666666667,2,0,999,NA,3.33333333333333,3.33333333333333,0.987777833333333,6.91666666666667,-0.239583333333333,NA,NA,NA,0
"822","838",NA,0,0,54,NA,NA,8,0,499.725456,NA,1.5,NA,0.806667,2,2.625,NA,NA,NA,0
"823","839",NA,0,0,45,NA,NA,8,0,0.06266886,NA,-5,NA,0.7873334,-1,3.0875,NA,NA,NA,0
"825","840",0.870061,2,0.442464545454545,59.1818181818182,NA,NA,8.63636363636364,0,363.854308909091,NA,20.0454545454545,NA,-36327.7280303636,-36321.6818181818,-36328.2159090909,NA,NA,NA,2
"826","841",NA,0,0,14,NA,NA,8,0,999,NA,5,NA,0.508333,NA,1.625,NA,NA,NA,0
"827","842",NA,0,0,43,NA,NA,8,0,599.4,NA,-11,NA,0.851668,NA,0.2,NA,NA,NA,0
"828","843",NA,0,0,0.714285714285714,NA,NA,7.14285714285714,0,142.914348452381,NA,11.3333333333333,NA,0.786111428571429,NA,1.94642857142857,NA,NA,NA,0
"829","844",NA,0,0,28,NA,NA,8,0,0,NA,3.58333333333333,NA,0.707222333333333,8.75,7.30208333333333,NA,NA,NA,0
"830","845",NA,0,0,46.1666666666667,NA,NA,8,0,666.066042,NA,-3,NA,0.996668333333333,NA,2.53125,NA,NA,NA,0
"831","846",NA,0,0,50,NA,NA,8,0,499.658141,NA,3,NA,1.008335,NA,4.28125,NA,NA,NA,0
"832","847",8.34739444444445,4.8,2.08904807407407,22.1111111111111,29.9074074074074,NA,9.18518518518519,0,37.8788968888889,NA,29.6851851851852,29.6851851851852,0.970679296296296,NA,0.68287037037037,NA,NA,NA,4.8
"833","848",NA,0,0,49,NA,NA,8,0,0.0813908625,NA,0.5625,NA,0.76708375,NA,1.890625,NA,NA,NA,0
"834","849",NA,0,0,45,NA,NA,8,0,0,NA,13.7,NA,0.709,1.1,-0.15,NA,NA,NA,0
"836","850",NA,0,0,81,NA,NA,8,0,999,NA,-5,NA,0.695,NA,0.5,NA,NA,NA,0
"837","851",NA,0,0,63,22.5,NA,1,0,0.342146,NA,22.5,22.5,0.998333,0,0.25,-11.0961073948,1.66676653581,0.637160657167,0
"838","852",0.249803,0,0.109210142857143,78,13.7142857142857,14.4285714285714,6.85714285714286,0,0.724332842857143,NA,12.9285714285714,12.9285714285714,1.04738428571429,NA,0.982142857142857,NA,NA,NA,0
"839","853",NA,0,0,69,NA,NA,8,0,0.10129295,NA,2.5,NA,0.9,-2.5,6,NA,NA,NA,0
"840","854",NA,0,NA,43,NA,NA,8,0,537.952793623077,NA,4.84615384615385,NA,0.612435923076923,NA,0,NA,NA,NA,0
"841","855",NA,0,0,77,NA,NA,8,0,399.621288542,NA,15.3,NA,0.7456667,-0.9,3.575,NA,NA,NA,0
"842","856",NA,0,0,63,NA,NA,8,0,999,NA,-5.25,NA,0.6516665,NA,-1.40625,NA,NA,NA,0
"843","857",0.295174,0,0.0421677142857143,69.2857142857143,NA,NA,4.28571428571429,0,143.519755428571,NA,13.2857142857143,NA,0.936904714285714,NA,0.00892857142857143,NA,NA,NA,0
"844","858",NA,0,0,58,NA,NA,8,0,0,NA,3.41666666666667,NA,0.776111,-0.666666666666667,1.4375,NA,NA,NA,0
"845","859",NA,0,0,53.2307692307692,NA,NA,8,0,153.890094084615,NA,10.6153846153846,NA,0.654743461538462,NA,1.09615384615385,NA,NA,NA,0
"847","860",NA,0,NA,45,NA,NA,7.7,0,0.11461594,NA,-3.9,NA,0.7843337,NA,-3.1375,NA,NA,NA,0
"848","861",NA,0,0,28.4,NA,NA,8.6,0,400.1864946,NA,15.3,NA,-39960.568998,-99901.8,-39961.65,NA,NA,NA,0
"849","862",0.950838,0,0.33528075,83,NA,NA,8.75,0,0.5704259125,NA,16.9375,NA,0.9525005,-24986.3125,1.234375,NA,NA,NA,0
"850","863",NA,0,0,51,NA,NA,8,0,999,NA,12.5,NA,0.612778,-3.41666666666667,-0.78125,NA,NA,NA,0
"851","864",NA,0,0,64,NA,NA,8,0,0,NA,1,NA,0.865,-6.91666666666667,-0.0416666666666667,NA,NA,NA,0
"852","865",NA,0,0,47,9.625,NA,8.5,0,250.3893335,NA,9.375,9.375,1.0200025,NA,3.1875,NA,NA,NA,0
"853","866",NA,0,0,42,NA,NA,8,0,0.0489056333333333,NA,9,NA,NA,-99901,NA,NA,NA,NA,0
"854","867",NA,0,0,27,NA,NA,8,0,999,NA,-5.33333333333333,NA,0.902779,NA,2.85416666666667,NA,NA,NA,0
"855","868",NA,0,0,50.5,NA,NA,8,0,166.6527685,NA,6.66666666666667,NA,0.665556,NA,2.05208333333333,NA,NA,NA,0
"856","869",NA,0,0,58,NA,NA,8,0,999,NA,4.5,NA,1.05167,1.5,7.9375,NA,NA,NA,0
"858","870",NA,0,0,25,NA,NA,8,0,999,NA,8.5,NA,1.05167,NA,4.9375,NA,NA,NA,0
"859","871",NA,0,0,87,NA,NA,8,0,0.0522812833333333,NA,12.4166666666667,NA,0.693889,4.66666666666667,0.46875,NA,NA,NA,0
"860","872",NA,0,0,63.0909090909091,NA,NA,8,0,0.0841058909090909,NA,10.1818181818182,NA,0.613787818181818,-36326.0909090909,1.47159090909091,NA,NA,NA,0
"861","873",NA,0.8,0,81,NA,NA,8,0,999,NA,18.5,NA,-99903,-99903,-99903,NA,NA,NA,0.8
"862","874",NA,0,0,76,NA,NA,8,0,0.0741873,NA,5.38888888888889,NA,0.932409222222222,NA,3.24305555555556,NA,NA,NA,0
"863","875",NA,0,0,92,NA,NA,8,0,0.0192421,NA,4,NA,0.331667,0.5,0.9375,NA,NA,NA,0
"864","876",NA,0.5,0,35.3333333333333,NA,NA,6,0,0.540264666666667,NA,15,NA,0.962776666666667,-99901,2.4375,NA,NA,NA,0.5
"865","877",NA,0,0,15,NA,NA,8,0,999,NA,-2,NA,1.05167,NA,3,NA,NA,NA,0
"866","878",NA,0,0,55,NA,NA,8,0,0,NA,-12.5,NA,1.0183355,NA,4.08333333333333,NA,NA,NA,0
"867","879",NA,0,0,97,NA,NA,5.66666666666667,0,0.326001146666667,NA,-2.16666666666667,NA,0.906111,NA,1.625,NA,NA,NA,0
"869","880",NA,0,0,2,NA,NA,8,0,90.8659264818182,NA,-2.18181818181818,NA,0.941668454545455,NA,2.07954545454545,NA,NA,NA,0
"870","881",NA,0,0,80,NA,NA,8,0,0,NA,1.91666666666667,NA,0.764999833333333,1.33333333333333,1.07291666666667,NA,NA,NA,0
"871","882",NA,0,0,82,NA,NA,8,0,599.41294914,NA,-1.8,NA,0.7223332,NA,6.25,NA,NA,NA,0
"872","883",NA,0,0,72,NA,NA,8,0,499.5055561,NA,-7.5,NA,0.61,NA,2.375,NA,NA,NA,0
"873","884",NA,0,0,96,NA,NA,8,0,999,NA,3,NA,1.05167,-20.5,2.6875,NA,NA,NA,0
"874","885",NA,0,0,88,NA,NA,8,0,999,NA,12,NA,1.05167,-99901,5.375,NA,NA,NA,0
"875","886",NA,0,0,70,NA,NA,8,0,0.129411566666667,NA,3,NA,0.692778,NA,3.72916666666667,NA,NA,NA,0
"876","887",4.36684568,5.6,1.77418234482759,51.5172413793103,NA,NA,5.13793103448276,0,138.533088810345,NA,28.3706896551724,NA,-10333.907586,-39615.974137931,-10334.3922413793,NA,NA,NA,5.6
"877","888",0.3488676,0,0.1744338,39,23.5,16.1,1,0,0.9761773,NA,18.65,18.65,0.9976664,-1.2,0.44375,-12.12563768913,1.745163579423,0.6788718048518,0
"878","889",NA,0,0,80,NA,NA,8,0,0.00348896833333333,NA,22.1666666666667,NA,0.773888666666667,0.166666666666667,4.73958333333333,NA,NA,NA,0
"880","890",NA,0,0,83,NA,NA,8,0,0.162420984615385,NA,5.69230769230769,NA,0.812179538461538,NA,3.21153846153846,NA,NA,NA,0
"881","891",NA,0,0,71,7.5,NA,8,0,999,NA,1.5,NA,1.05167,-99901,-0.6875,NA,NA,NA,0
"882","892",NA,0,0,94,NA,NA,7.14285714285714,0,0.268179314285714,NA,9.28571428571429,NA,0.711190571428571,2.07142857142857,1.25,NA,NA,NA,0
"883","893",NA,0,0,44,NA,NA,8,0,0,NA,-13.3333333333333,NA,1.01555833333333,NA,0.333333333333333,NA,NA,NA,0
"884","894",NA,0,0,17,NA,NA,8,0,999,NA,11.25,NA,1.05167,NA,-0.25,NA,NA,NA,0
"885","895",NA,0,0,2,NA,NA,8,0,666.0039407,NA,0.5,NA,0.562777666666667,NA,-3.64583333333333,NA,NA,NA,0
"886","896",NA,0,0,47,NA,NA,8,0,999,NA,2,NA,0.948333,6.5,5.1875,NA,NA,NA,0
"887","897",NA,0,0,98,NA,NA,8,0,999,NA,1.5,NA,0.525,-2.5,5.3125,NA,NA,NA,0
"888","898",NA,0,0,84,NA,NA,8,0,999,NA,0.5,NA,0.5891665,0.375,1.828125,NA,NA,NA,0
"889","899",NA,0,0,64,NA,NA,8,0,124.9395257875,NA,7.5625,NA,0.70416675,-3.9375,0.640625,NA,NA,NA,0
"892","900",NA,0,0,45.5,NA,NA,4.25,0,125.51556875,NA,15.625,NA,1.010001125,-24972.1875,0.6171875,NA,NA,NA,0
"893","901",NA,0,0,84,NA,NA,8,0,249.8426575,NA,1.625,NA,0.4641665,5.25,2.265625,NA,NA,NA,0
"894","902",NA,0,0,21,NA,NA,8,0,0.0650220166666667,NA,10.5,NA,0.657222166666667,1.41666666666667,3.21875,NA,NA,NA,0
"895","903",NA,0,0,69,NA,NA,8,0,0,NA,14.5,NA,0.845,-1.1,-0.475,NA,NA,NA,0
"896","904",NA,0,0,57,NA,NA,8,0,999,NA,6.58333333333333,NA,0.912222833333333,8.41666666666667,2.23958333333333,NA,NA,NA,0
"897","905",NA,0,0,51,18,NA,6.5,0,499.503307255,NA,14.25,NA,NA,NA,NA,NA,NA,NA,0
"898","906",NA,0,0,12,NA,NA,8,0,0.0883185235294118,NA,2.91176470588235,NA,NA,0.676470588235294,NA,NA,NA,NA,0
"899","907",NA,0,0,49,NA,NA,8,0,333.2109837,NA,13.8333333333333,NA,0.8405555,NA,0.802083333333333,NA,NA,NA,0
"900","908",NA,0,0,51,NA,NA,8,0,999,NA,-0.166666666666667,NA,0.7838895,NA,3.47916666666667,NA,NA,NA,0
"901","909",NA,0,0,73,NA,NA,5.66666666666667,0,167.036662333333,NA,8.83333333333333,NA,0.971113333333333,NA,0.645833333333333,NA,NA,NA,0
"903","910",NA,0,0,58,NA,NA,8,0,999,NA,4,NA,0.3383332,NA,-1.025,NA,NA,NA,0
"904","911",NA,0,0,88.2,NA,NA,8,0,399.7126216,NA,9.5,NA,NA,NA,NA,NA,NA,NA,0
"905","912",NA,0,0,35,NA,NA,8,0,999,NA,6.83333333333333,NA,0.705000166666667,4.25,1.51041666666667,NA,NA,NA,0
"906","913",NA,0,0,31,NA,NA,8,0,499.9497725,NA,10.75,NA,1.048335,-99901,2.3125,NA,NA,NA,0
"907","914",NA,0,0,77,NA,NA,8,0,0.252127816666667,NA,7.25,NA,0.683889,3.83333333333333,1.95833333333333,NA,NA,NA,0
"908","915",NA,0,0,10,NA,NA,8,0,999,NA,-3.375,NA,0.60999925,NA,0.65625,NA,NA,NA,0
"909","916",NA,0,0,91,NA,NA,8,0,0,NA,-3.57142857142857,NA,0.897381428571429,NA,2.88392857142857,NA,NA,NA,0
"910","917",NA,0,0,60,NA,NA,8,0,0.159660525,NA,-3.625,NA,0.5416665,NA,0.609375,NA,NA,NA,0
"911","918",NA,0,NA,28,NA,NA,8,0,999,NA,9.66666666666667,NA,0.738333166666667,-2.08333333333333,0.0208333333333333,NA,NA,NA,0
"912","919",NA,0,0,81,NA,NA,8,0,272.557031090909,NA,-1.22727272727273,NA,NA,NA,NA,NA,NA,NA,0
"914","920",NA,0,0,84.2,NA,NA,5.2,0,200.5324226,NA,8,NA,1.0223354,-79920.2,0.2625,NA,NA,NA,0
"915","921",2.04660016666667,1.8,1.029578,41.8125,NA,NA,6.375,0,250.15293571875,NA,15,NA,0.9797911875,NA,0.54296875,NA,NA,NA,1.8
"916","922",NA,0,0,23,NA,NA,8,0,999,NA,7,NA,0.901667,-99901,5.125,NA,NA,NA,0
"917","923",1.12666477777778,0.3,0.525024277777778,22.6666666666667,NA,NA,4.44444444444444,0,111.875235722222,NA,17.6111111111111,NA,1.00963077777778,NA,0.229166666666667,NA,NA,NA,0.3
"918","924",NA,0,0,92,2.25,NA,8,0,0.0677443683333333,NA,15.4166666666667,NA,0.443889,20.3333333333333,0.979166666666667,NA,NA,NA,0
"919","925",0.934396,0,0.133485142857143,54,NA,11.0714285714286,4.85714285714286,0,0.785998,NA,13.3571428571429,NA,0.996667571428571,-28542.7857142857,0.0625,NA,NA,NA,0
"920","926",NA,0,0,28,NA,NA,8,0,0.0540236,NA,1.5,NA,0.345,3.58333333333333,0.458333333333333,NA,NA,NA,0
"921","927",NA,0,0,69,5,NA,6.57142857142857,0,0.784196571428571,NA,-2.07142857142857,NA,1.02404857142857,-2.64285714285714,0.651785714285714,NA,NA,NA,0
"922","928",7.829945,0,0,77.5454545454545,6.13636363636364,NA,6.63636363636364,0,0.687642572727273,NA,4.68181818181818,4.68181818181818,1.02954818181818,NA,0.767045454545455,NA,NA,NA,0
"923","929",NA,0,0,97,NA,NA,8,0,0.15,NA,19,NA,-99903,-99903,-99903,NA,NA,NA,0
"925","930",1.15068847368421,0.3,0.548112756756757,63.8108108108108,NA,NA,7.10810810810811,0,54.8492142702703,NA,18.2027027027027,NA,0.946892027027027,NA,0.251689189189189,NA,NA,NA,0.3
"926","931",NA,0,0,90,NA,NA,8,0,999,NA,23,NA,0.6055555,10.75,4.54166666666667,NA,NA,NA,0
"927","932",NA,0,0,43,NA,NA,8,0,0.09711774,NA,6.5,NA,0.7436666,NA,2.2125,NA,NA,NA,0
"928","933",NA,0,0,59,NA,NA,7,0,0.41815595,NA,4.75,NA,0.833888333333333,-9.5,1.30208333333333,NA,NA,NA,0
"929","934",NA,0,0,84,10,NA,8.25,0,0.9017895,NA,10,10,1.05167,-49956.375,0.1875,NA,NA,NA,0
"930","935",0.28366,0,0.0257309130434783,61.695652173913,NA,NA,7.17391304347826,0,43.8771693913043,NA,13.4565217391304,NA,1.00804404347826,NA,0.480978260869565,NA,NA,NA,0
"931","936",NA,0,0,92,NA,NA,8,0,0,NA,5.41666666666667,NA,0.8,-1.83333333333333,7.9375,NA,NA,NA,0
"932","937",NA,0,0,28,NA,NA,8,0,999,NA,-3.5,NA,0.208333,NA,-4.375,NA,NA,NA,0
