index,value
2501,1995.919164
2503,1995.919164
2504,1999.230694
2506,1999.230694
2507,1995.919164
2508,1995.919164
2513,1999.636897
2514,1999.636897
2515,1995.919164
2516,1995.919164
2518,1993.310191
2519,1995.919164
2520,1999.636897
2522,1995.919164
2523,1995.919164
2524,1999.230694
2525,1995.919164
2526,1999.636897
2527,1992.441763
2528,1999.636897
2530,1995.919164
2531,1999.636897
2532,1999.636897
2533,1999.230694
2534,1992.441763
2535,1992.441763
2538,1999.230694
2541,1995.919164
2542,1999.636897
2544,1993.310191
2546,1995.919164
2547,1993.310191
2548,1999.230694
2549,1995.919164
2550,1999.230694
2551,1999.636897
2552,1999.230694
2553,1995.919164
2555,1999.636897
2557,1999.230694
2559,1995.919164
2560,1993.310191
2562,1995.919164
2563,1995.919164
2565,1995.919164
2567,1993.310191
2568,1995.919164
2569,1999.230694
2571,1999.636897
2575,1999.230694
2576,1992.441763
2578,1995.919164
2581,1995.919164
2583,1999.636897
2586,1999.230694
2587,1995.919164
2588,1999.636897
2589,1995.919164
2590,1999.636897
2591,1995.919164
2592,1999.636897
2593,1995.919164
2597,1999.636897
2599,1999.636897
2600,1999.230694
2602,1995.919164
2603,1995.919164
2605,1995.919164
2607,1999.636897
2608,1995.919164
2609,1999.636897
2611,1999.636897
2612,1999.230694
2613,1995.919164
2618,1995.919164
2620,1999.636897
2622,1999.636897
2623,1995.919164
2626,1995.919164
2627,1999.230694
2628,1992.441763
2629,1995.919164
2630,1995.919164
2632,1995.919164
2633,1995.919164
2635,1995.919164
2636,1995.919164
2637,1999.636897
2638,1993.310191
2639,1995.919164
2641,1999.636897
2643,1995.919164
2644,1995.919164
2645,1995.919164
2646,1999.636897
2647,1999.636897
2648,1995.919164
2649,1999.636897
2651,1995.919164
2654,1995.919164
2656,1995.919164
2657,1999.636897
2658,1995.919164
2659,1999.636897
2660,1999.230694
2661,1995.919164
2662,1995.919164
2663,1995.919164
2664,1995.919164
2665,1993.310191
2666,1995.919164
2670,1999.636897
2671,1995.919164
2672,1995.919164
2673,1993.310191
2674,1995.919164
2676,1995.919164
2677,1995.919164
2678,1995.919164
2679,1995.919164
2681,1992.441763
2684,1995.919164
2685,1995.919164
2687,1995.919164
2688,1995.919164
2689,1995.919164
2690,1999.636897
2691,1995.919164
2692,1999.230694
2695,1995.919164
2696,1999.230694
2697,1999.636897
2698,1995.919164
2699,1995.919164
2701,1993.310191
2704,1995.919164
2705,1995.919164
2706,1995.919164
2707,1995.919164
2708,1995.919164
2709,1995.919164
2710,1995.919164
2711,1999.636897
2713,1995.919164
2716,1995.919164
2717,1995.919164
2718,1995.919164
2719,1995.919164
2720,1999.636897
2722,1995.919164
2723,1995.919164
2724,1999.636897
2725,1995.919164
2726,1999.636897
2727,1995.919164
2731,1999.230694
2732,1993.310191
2733,1993.310191
2735,1995.919164
2737,1995.919164
2739,1999.230694
2740,1999.230694
2741,1995.919164
2743,1995.919164
2744,1999.230694
2745,1995.919164
2747,1999.636897
2748,1995.919164
2749,1993.310191
2751,1995.919164
2752,1993.310191
2753,1995.919164
2754,1999.636897
2755,1992.441763
2757,1995.919164
2758,1999.636897
2759,1999.636897
2760,1992.441763
2761,1995.919164
2763,1995.919164
2766,1999.230694
2768,1999.230694
2771,1995.919164
2773,1995.919164
2775,1995.919164
2776,1995.919164
2777,1999.636897
2778,1999.636897
2779,1999.636897
2782,1999.230694
2783,1999.636897
2785,1993.310191
2786,1995.919164
2788,1995.919164
2789,1999.230694
2791,1995.919164
2792,1999.636897
2793,1995.919164
2796,1995.919164
2798,1999.636897
2799,1995.919164
2800,1995.919164
2801,1999.636897
2803,1993.310191
2805,1993.310191
2808,1995.919164
2811,1995.919164
2812,1995.919164
2813,1999.636897
2818,1999.636897
2819,1995.919164
2820,1995.919164
2821,1995.919164
2822,1995.919164
2823,1999.636897
2825,1999.636897
2827,1995.919164
2828,1999.636897
2829,1999.636897
2830,1995.919164
2831,1999.636897
2832,1999.230694
2834,1995.919164
2835,1999.636897
2836,1999.636897
2840,1995.919164
2841,1995.919164
2844,1999.230694
2845,1999.636897
2846,1995.919164
2847,1995.919164
2848,1995.919164
2849,1993.310191
2850,1992.441763
2853,1993.310191
2854,1993.310191
2855,1995.919164
2856,1999.230694
2857,1995.919164
2858,1995.919164
2859,1995.919164
2860,1995.919164
2861,1993.310191
2862,1995.919164
2864,1995.919164
2865,1999.636897
2866,1995.919164
2868,1999.636897
2870,1995.919164
2873,1995.919164
2874,1999.636897
2875,1995.919164
2876,1999.636897
2878,1992.441763
2879,1995.919164
2881,1995.919164
2882,1995.919164
2883,1995.919164
2885,1995.919164
2886,1995.919164
2887,1995.919164
2888,1999.636897
2889,1995.919164
2890,1995.919164
2891,1999.636897
2893,1993.310191
2894,2005.3875
2895,1999.636897
2896,1999.636897
2897,1995.919164
2898,1999.230694
2899,2005.3875
2901,1995.919164
2903,1995.919164
2904,1995.919164
2905,1999.230694
2906,1999.230694
2908,1999.636897
2909,1995.919164
2910,1995.919164
2911,1993.310191
2912,1999.636897
2913,1995.919164
2915,1999.230694
2917,1995.919164
2918,1995.919164
2919,1995.919164
2920,1999.230694
2921,1995.919164
2923,1999.230694
2924,1999.636897
2926,1995.919164
2927,1999.636897
2928,1995.919164
2930,2005.3875
2931,1995.919164
2934,1995.919164
2936,1999.636897
2937,1992.441763
2939,1999.636897
2940,1995.919164
2942,1999.230694
2946,1999.230694
2948,1999.636897
2949,1993.310191
2950,1999.230694
2954,1995.919164
2956,1999.636897
2957,1995.919164
2959,1995.919164
2960,1999.636897
2961,1995.919164
2962,1995.919164
2963,1999.230694
2965,1995.919164
2966,1995.919164
2968,1995.919164
2969,1999.230694
2970,2005.3875
2971,1995.919164
2972,1999.230694
2973,1995.919164
2974,1995.919164
2975,1992.441763
2978,1995.919164
2979,1995.919164
2981,1999.636897
2982,1995.919164
2983,1993.310191
2984,1995.919164
2986,1992.441763
2987,1999.636897
2989,1995.919164
2990,1999.230694
2991,1995.919164
2992,1999.636897
2993,1995.919164
2997,1999.636897
3001,1995.919164
3002,1999.230694
3006,1999.230694
3007,1995.919164
3010,1995.919164
3011,1995.919164
3012,1995.919164
3013,1995.919164
3014,1999.230694
3015,1995.919164
3018,1992.441763
3019,1999.636897
3020,1999.230694
3021,1993.310191
3022,1995.919164
3023,1993.310191
3025,1995.919164
3028,1993.310191
3029,1993.310191
3030,1993.310191
3031,1999.636897
3032,1999.230694
3033,1995.919164
3034,1999.230694
3035,1995.919164
3036,1999.230694
3037,1995.919164
3038,1999.636897
3039,1995.919164
3040,1995.919164
3041,1995.919164
3043,1995.919164
3045,1992.441763
3046,1999.230694
3047,1995.919164
3050,1995.919164
3051,1999.636897
3052,1999.636897
3054,1995.919164
3055,1995.919164
3057,1999.636897
3059,1995.919164
3060,1995.919164
3062,1995.919164
3063,1995.919164
3064,1999.636897
3065,1995.919164
3066,1995.919164
3067,1995.919164
3068,1995.919164
3069,1995.919164
3072,1992.441763
3073,1999.230694
3074,1999.230694
3077,1995.919164
3079,1995.919164
3081,1999.230694
3083,1995.919164
3085,1995.919164
3087,1999.636897
3089,1995.919164
3090,1999.636897
3091,1995.919164
3092,1995.919164
3093,1995.919164
3094,1999.636897
3095,1999.230694
3096,1995.919164
3097,1995.919164
3098,1995.919164
3099,1995.919164
3101,1995.919164
3103,1999.636897
3104,1995.919164
3105,1995.919164
3107,1999.230694
3108,1999.636897
3109,1995.919164
3111,1999.636897
3112,1999.636897
3113,1999.636897
3114,1995.919164
3115,1995.919164
3118,1999.230694
3119,1995.919164
3122,1995.919164
3125,1995.919164
3128,1993.310191
3131,1999.636897
3133,1995.919164
3134,1995.919164
3135,1999.230694
3136,1999.636897
3137,1995.919164
3138,1995.919164
3140,1995.919164
3143,1993.310191
3146,1999.636897
3148,1999.636897
3149,1999.636897
3151,2005.3875
3152,1995.919164
3155,1992.441763
3156,1995.919164
3157,1993.310191
3158,1995.919164
3159,1999.636897
3160,1995.919164
3161,1995.919164
3162,1993.310191
3166,1995.919164
3167,1999.230694
3168,2005.3875
3170,1995.919164
3172,1995.919164
3175,1995.919164
3176,1999.230694
3177,1999.636897
3178,1993.310191
3180,1995.919164
3182,1993.310191
3183,1999.636897
3184,1999.230694
3186,1993.310191
3187,1995.919164
3189,1995.919164
3190,1995.919164
3191,1995.919164
3192,1999.230694
3193,1995.919164
3194,1995.919164
3198,1995.919164
3200,1999.636897
3201,1993.310191
3202,1995.919164
3203,1995.919164
3206,1999.636897
3207,1999.230694
3209,1995.919164
3210,1995.919164
3211,1995.919164
3212,1999.230694
3213,1999.636897
3217,1995.919164
3218,1999.230694
3219,1995.919164
3222,1999.636897
3223,1995.919164
3225,1995.919164
3227,1992.441763
3228,1999.636897
3229,1995.919164
3231,1995.919164
3233,1995.919164
3236,1995.919164
3237,1999.230694
3238,1995.919164
3239,1995.919164
3240,1999.636897
3241,1995.919164
3242,1995.919164
3243,1993.310191
3244,1999.636897
3245,1995.919164
3249,1995.919164
3251,1999.230694
3253,1999.636897
3254,1999.230694
3255,1999.230694
3257,1995.919164
3258,1999.636897
3259,1995.919164
3260,1995.919164
3261,1999.230694
3262,1992.441763
3263,1993.310191
3265,1995.919164
3266,1999.636897
3267,1999.636897
3269,1995.919164
3270,1995.919164
3272,1995.919164
3273,1993.310191
3274,1999.636897
3275,1995.919164
3279,1993.310191
3280,1999.230694
3282,1993.310191
3283,1995.919164
3285,1993.310191
3286,1999.230694
3287,1995.919164
3288,1993.310191
3289,1999.636897
3292,1999.230694
3294,1999.636897
3296,1995.919164
3297,1995.919164
3298,1995.919164
3300,1999.636897
3302,1995.919164
3303,1992.441763
3305,1993.310191
3308,1995.919164
3309,1993.314286
3310,1999.636897
3312,1993.310191
3313,1999.636897
3314,1995.919164
3316,1999.230694
3319,1999.636897
3322,1995.919164
3323,1999.636897
3324,1999.636897
3326,1999.230694
3328,1993.310191
3330,1995.919164
3332,1995.919164
3333,1995.919164
3336,1995.919164
3337,1993.310191
3342,1995.919164
3343,1995.919164
3345,1999.636897
3348,1995.919164
3349,1995.919164
3351,1995.919164
3354,1999.636897
3359,1995.919164
3360,1999.230694
3361,1995.919164
3362,1995.919164
3363,1999.230694
3365,1995.919164
3366,1995.919164
3367,1995.919164
3368,1993.310191
3369,1999.636897
3370,1995.919164
3372,1992.441763
3373,1995.919164
3375,1995.919164
3377,1995.919164
3378,1995.919164
3380,1993.310191
3381,1995.919164
3382,1999.230694
3383,1995.919164
3384,1995.919164
3387,1992.441763
3388,1993.310191
3389,1995.919164
3390,1999.636897
3392,1995.919164
3394,1999.636897
3395,1995.919164
3396,1995.919164
3397,1995.919164
3398,1999.636897
3399,1992.441763
3403,1999.636897
3405,1995.919164
3407,1995.919164
3408,1995.919164
3409,1999.636897
3411,1999.230694
3412,1999.636897
3413,1995.919164
3417,1999.636897
3418,1995.919164
3419,1995.919164
3420,1993.310191
3421,1999.636897
3423,1999.230694
3424,1995.919164
3426,1995.919164
3427,1995.919164
3429,1995.919164
3430,1999.230694
3433,1999.230694
3435,1995.919164
3436,1999.636897
3437,1999.636897
3440,1999.230694
3442,1995.919164
3443,1995.919164
3444,1993.310191
3445,1999.636897
3446,1995.919164
3447,1995.919164
3449,1995.919164
3450,1999.636897
3451,1999.636897
3452,1993.310191
3454,1999.636897
3456,1999.230694
3458,1999.636897
3459,1999.636897
3460,1995.919164
3461,1992.441763
3462,1999.636897
3463,1995.919164
3464,1999.636897
3466,1995.919164
3470,1999.636897
3471,1995.919164
3473,1999.230694
3476,1999.636897
3478,1999.230694
3479,1999.230694
3482,1999.636897
3485,1995.919164
3486,1999.636897
3487,1999.636897
3488,1999.636897
3490,1993.310191
3492,1995.919164
3493,1995.919164
3494,1993.310191
3496,1999.636897
3497,2005.3875
3499,1999.230694
3501,1992.441763
3503,1999.636897
3504,1995.919164
3507,1995.919164
3508,1995.919164
3510,1999.230694
3511,1995.919164
3512,1999.636897
3513,1999.230694
3514,1999.230694
3516,1992.441763
3518,1995.919164
3519,1999.636897
3522,1995.919164
3524,1995.919164
3525,1995.919164
3527,1995.919164
3528,1993.310191
3529,1999.636897
3531,1995.919164
3532,1999.636897
3533,1995.919164
3534,1995.919164
3535,1999.636897
3537,1995.919164
3540,1999.230694
3542,1992.441763
3544,1993.310191
3545,1999.636897
3547,1993.310191
3548,1995.919164
3549,1999.636897
3551,1995.919164
3552,1995.919164
3554,1999.636897
3557,1995.919164
3558,1995.919164
3559,1999.636897
3560,1993.310191
3561,1999.230694
3563,1995.919164
3564,1999.230694
3565,1993.310191
3568,1992.441763
3569,1995.919164
3570,1995.919164
3571,1993.310191
3572,1995.919164
3574,1999.636897
3576,1995.919164
3577,1995.919164
3578,1993.310191
3581,1995.919164
3582,1995.919164
3583,1999.230694
3585,1995.919164
3586,1999.636897
3587,1995.919164
3591,1995.919164
3593,1995.919164
3594,1995.919164
3595,1999.230694
3596,1992.441763
3598,1999.636897
3600,1999.230694
3601,1995.919164
3603,1995.919164
3605,1995.919164
3607,1995.919164
3608,1995.919164
3610,1999.636897
3612,1995.919164
3613,1995.919164
3614,1995.919164
3615,1995.919164
3616,1999.636897
3619,1995.919164
3620,1999.230694
3621,1995.919164
3623,1999.230694
3624,1995.919164
3626,1992.441763
3627,1999.636897
3628,1995.919164
3630,1995.919164
3631,1995.919164
3634,1995.919164
3636,1995.919164
3639,1999.636897
3640,1995.919164
3641,1995.919164
3644,1995.919164
3647,1999.230694
3649,1995.919164
3651,1995.919164
3652,1999.230694
3653,1999.230694
3654,1995.919164
3655,1995.919164
3657,1995.919164
3658,1995.919164
3659,1999.230694
3660,1999.230694
3661,1999.636897
3662,1995.919164
3663,1995.919164
3664,1999.230694
3665,1995.919164
3666,1999.636897
3669,1999.230694
3670,1999.636897
3671,1995.919164
3673,1999.636897
3675,1999.636897
3677,1995.919164
3679,1995.919164
3682,1995.919164
3684,1993.310191
3689,1999.636897
3690,1999.636897
3692,1995.919164
3694,1995.919164
3695,1995.919164
3696,1999.636897
3701,2005.3875
3704,1995.919164
3705,1995.919164
3708,1993.310191
3709,1995.919164
3710,1995.919164
3711,1999.230694
3712,1995.919164
3716,1995.919164
3717,1999.636897
3720,1993.310191
3721,1999.230694
3722,1995.919164
3723,1995.919164
3724,1995.919164
3725,1995.919164
3726,1995.919164
3727,1999.230694
3731,1995.919164
3735,1995.919164
3736,1995.919164
3737,1999.636897
3738,1999.230694
3740,1999.230694
3743,1995.919164
3744,1995.919164
3745,1995.919164
3746,1995.919164
3750,1999.230694
3751,1995.919164
3752,1995.919164
3753,1995.919164
3754,1999.230694
3755,1995.919164
3756,1995.919164
3758,1999.636897
3759,1995.919164
3762,1999.636897
3764,1995.919164
3765,1995.919164
3766,1995.919164
3768,1992.441763
3770,1999.230694
3771,1999.636897
3772,1999.636897
3774,1999.230694
3775,1999.636897
3776,1992.441763
3778,1995.919164
3779,1995.919164
3780,1995.919164
3782,1995.919164
3783,1995.919164
3784,1999.636897
3786,1999.230694
3787,1995.919164
3789,1999.636897
3790,1999.636897
3792,1992.441763
3793,1992.441763
3794,1999.230694
3795,1999.230694
3796,1995.919164
3798,1995.919164
3799,1999.636897
3800,1999.636897
3801,1995.919164
3803,1992.441763
3804,1995.919164
3805,1999.636897
3806,1999.636897
3807,1995.919164
3808,1999.636897
3810,1999.230694
3811,1999.230694
3812,1995.919164
3813,1999.230694
3814,1993.310191
3816,1993.310191
3817,1999.636897
3819,1999.230694
3821,1995.919164
3822,1995.919164
3823,1993.310191
3825,1999.636897
3826,1995.919164
3827,1995.919164
3828,1999.636897
3829,1995.919164
3832,1999.636897
3833,1999.230694
3835,1993.310191
3836,1995.919164
3837,1995.919164
3838,1999.636897
3839,1995.919164
3840,1995.919164
3841,1995.919164
3842,1999.636897
3845,1995.919164
3846,1995.919164
3849,1999.636897
3850,1995.919164
3851,1999.230694
3853,1999.636897
3854,1999.230694
3857,1995.919164
3858,1999.636897
3859,1999.230694
3861,1999.636897
3862,1999.230694
3863,1999.636897
3864,1995.919164
3865,1999.636897
3866,1993.310191
3868,1995.919164
3870,1999.636897
3871,1995.919164
3872,1995.919164
3873,1995.919164
3874,1999.230694
3877,1999.636897
3879,1995.919164
3880,1995.919164
3883,1999.230694
3884,1995.919164
3885,1995.919164
3886,1995.919164
3888,1999.636897
3889,1995.919164
3892,1999.636897
3893,1995.919164
3894,1995.919164
3895,1993.310191
3896,1995.919164
3897,1995.919164
3898,1999.636897
3899,1999.230694
3901,1995.919164
3902,1995.919164
3903,1995.919164
3904,1999.636897
3905,1995.919164
3906,1999.230694
3907,1995.919164
3908,1999.230694
3909,1995.919164
3911,1999.636897
3912,1999.230694
3913,1999.636897
3916,1999.636897
3921,1995.919164
3923,1995.919164
3924,1992.441763
3927,1995.919164
3928,1995.919164
3929,1995.919164
3930,1995.919164
3931,1995.919164
3933,1993.310191
3934,1995.919164
3936,1999.230694
3937,1995.919164
3938,1999.230694
3939,1995.919164
3943,1995.919164
3944,1995.919164
3946,1993.310191
3947,1995.919164
3948,1995.919164
3949,1993.310191
3952,1995.919164
3953,1993.310191
3954,1999.230694
3955,1995.919164
3956,1999.636897
3959,1999.230694
3961,1999.636897
3963,1999.230694
3964,1995.919164
3965,1999.636897
3969,1999.636897
3971,1995.919164
3972,1999.230694
3973,1999.636897
3974,1995.919164
3975,1995.919164
3976,1995.919164
3977,1995.919164
3980,1999.636897
3982,1995.919164
3984,1999.636897
3985,1999.230694
3986,1993.310191
3988,1999.636897
3989,1995.919164
3992,1993.310191
4000,1995.919164
4001,1995.919164
4002,1995.919164
4003,1999.636897
4004,1999.636897
4005,1995.919164
4006,1995.919164
4007,1995.919164
4009,1992.441763
4010,1995.919164
4011,1999.636897
4012,1993.310191
4013,1999.230694
4014,1999.230694
4015,1995.919164
4019,1999.636897
4020,1995.919164
4022,1995.919164
4023,1995.919164
4026,1999.230694
4027,1995.919164
4029,1999.636897
4030,1995.919164
4031,1995.919164
4032,1999.636897
4033,1993.310191
4034,1995.919164
4035,1999.636897
4036,1995.919164
4037,1995.919164
4039,1995.919164
4040,1995.919164
4041,1995.919164
4042,1995.919164
4043,1999.230694
4048,1995.919164
4049,1995.919164
4051,1999.230694
4053,1992.441763
4055,1995.919164
4056,1992.441763
4057,1993.310191
4058,1995.919164
4059,1993.310191
4060,1999.230694
4061,1999.636897
4062,1995.919164
4063,1995.919164
4066,1995.919164
4067,1993.310191
4068,1999.230694
4072,1995.919164
4073,1993.310191
4074,1995.919164
4078,1999.636897
4079,1995.919164
4080,1999.636897
4083,1999.230694
4084,1995.919164
4085,1995.919164
4087,1993.310191
4088,1999.636897
4089,1999.230694
4091,1999.636897
4092,1999.636897
4093,1993.310191
4094,1995.919164
4095,1995.919164
4097,1993.310191
4100,1995.919164
4101,1995.919164
4103,1995.919164
4104,1995.919164
4107,1999.230694
4108,1995.919164
4109,1993.310191
4110,1993.310191
4111,1995.919164
4113,1995.919164
4114,1999.636897
4117,1995.919164
4118,1995.919164
4119,1999.230694
4120,1995.919164
